split,path,label_idx,label,kmeans_cluster,gmm_cluster,main_cluster,dim1,dim2
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/hiroshige_prune-orchard-sun.jpg,3,Japonism,4,3,4,2.2888083,0.016181814
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/hiroshige_rabbits-under-moon.jpg,3,Japonism,7,2,7,-0.38324714,2.0608785
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/hiroshige_sparrows-and-camellias-in-the-snow-1838.jpg,3,Japonism,1,0,1,-2.5945413,2.8380647
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/ito-jakuchu_birds-animals-and-flowering-plants-in-imaginary-scene-2.jpg,3,Japonism,3,4,3,4.5020814,0.43664834
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/ito-jakuchu_fuyo-soukeizu.jpg,3,Japonism,2,7,2,-0.67050385,0.39571735
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/ito-jakuchu_white-elephant-and-animals.jpg,3,Japonism,2,3,2,2.0604196,-1.3159388
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/ito-shinsui_shirahama-in-the-morning.jpg,3,Japonism,6,5,6,-0.32704884,3.5093381
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/james-tissot_the-japanese-bath.jpg,3,Japonism,3,4,3,3.0264397,-0.6733152
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/james-tissot_the-japanese-vase.jpg,3,Japonism,5,1,5,2.450206,0.087112315
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/katsushika-hokusai_a-woman-ghost-appeared-from-a-well.jpg,3,Japonism,5,1,5,2.968492,-0.6831734
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/katsushika-hokusai_hawk-on-a-ceremonial-stand.jpg,3,Japonism,4,5,4,-0.8831571,2.9223733
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/katsushika-hokusai_lake-suwa-in-the-shinano-province.jpg,3,Japonism,3,4,3,2.999886,1.557288
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/katsushika-hokusai_the-poet-li-po.jpg,3,Japonism,0,0,0,-2.5073385,2.5031195
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/katsushika-hokusai_two-mice-one-lying-on-the-ground-with-head-resting-on-forepaws.jpg,3,Japonism,7,2,7,-0.91881984,1.7595698
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/katsushika-hokusai_wooden-horse.jpg,3,Japonism,0,0,0,-2.029404,1.787854
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/keisai-eisen_shinagawa-hot-tea-1845.jpg,3,Japonism,7,2,7,-0.012479664,0.8341132
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/keisai-eisen_two-ducks.jpg,3,Japonism,6,5,6,-0.7566735,4.0170574
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/kitagawa-utamaro_oiran-hanaogi.jpg,3,Japonism,7,2,7,0.19121893,1.1725144
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/paul-jacoulet_fleurs-des-iles-lointaines-mers-de-sud-1940.jpg,3,Japonism,6,0,6,-0.49533215,3.8516397
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/pierre-bonnard_dusk-or-a-round-of-croquet-1892.jpg,3,Japonism,5,1,5,1.5628338,-0.59144455
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/pierre-bonnard_the-child-with-a-sandcastle-or-the-child-with-a-bucket.jpg,3,Japonism,1,0,1,-2.469647,2.8604057
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/pierre-bonnard_woman-in-a-blue-pelerine-1898.jpg,3,Japonism,1,0,1,-2.4707792,2.9860423
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/tsukioka-yoshitoshi_postal-tengu.jpg,3,Japonism,1,0,1,-1.8482887,3.351457
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/utagawa-kuniyoshi_taiba.jpg,3,Japonism,0,5,0,-3.42714,2.250562
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/utagawa-kuniyoshi_women-24.jpg,3,Japonism,1,0,1,-1.3363568,1.8336129
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/vincent-van-gogh_a-mousme-1888.jpg,3,Japonism,4,5,4,-0.56270695,-1.1779928
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/vincent-van-gogh_branches-with-almond-blossom-1890.jpg,3,Japonism,7,3,7,2.833136,1.1375813
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/vincent-van-gogh_fishing-boats-on-the-beach-at-saintes-maries-de-la-mer-1888.jpg,3,Japonism,7,3,7,1.1858416,2.2816927
val,/content/bostongene_project/image_classification_project/data/processed/val/Japonism/vincent-van-gogh_japonaiserie-after-hiroshige-1887.jpg,3,Japonism,2,7,2,1.3910977,-1.2482451
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/antonio-carneiro_onda-1912.jpg,4,Naturalism,7,2,7,-0.0055780066,1.5833614
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/archibald-thorburn_common-eider-ducks-1912.jpg,4,Naturalism,4,6,4,-0.28051096,-1.3170372
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/archibald-thorburn_great-bustards-1925.jpg,4,Naturalism,4,2,4,0.113388024,2.6044214
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/archibald-thorburn_red-grouse-packing-1927.jpg,4,Naturalism,4,6,4,2.1926873,1.8601031
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/archibald-thorburn_red-partridges-1913.jpg,4,Naturalism,1,6,1,1.8129182,2.388648
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/archibald-thorburn_velvet-scoter.jpg,4,Naturalism,1,0,1,-1.5504869,3.76078
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/archibald-thorburn_woodcock-among-the-dunes-1898.jpg,4,Naturalism,7,3,7,0.6549501,0.7365498
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/charles-tunnicliffe_alighting-whitefronts.jpg,4,Naturalism,3,4,3,4.76963,0.76923096
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/charles-tunnicliffe_elliot-s-pheasants.jpg,4,Naturalism,3,4,3,4.5883145,-1.7857324
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/charles-tunnicliffe_goshawk.jpg,4,Naturalism,3,4,3,4.921465,1.2475022
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/charles-tunnicliffe_rock-and-roll.jpg,4,Naturalism,3,4,3,4.864745,1.0419457
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/charles-tunnicliffe_tufted-ducks.jpg,4,Naturalism,3,4,3,4.368804,0.2764939
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/columbano-bordalo-pinheiro_self-portrait-1926.jpg,4,Naturalism,5,7,5,1.6093124,-0.9022033
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/henrique-pousao_esperando-o-sucesso-1882.jpg,4,Naturalism,2,7,2,-0.81247216,0.43666306
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/henrique-pousao_portrait-of-a-boy.jpg,4,Naturalism,5,7,5,1.1889266,-1.3311124
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/henrique-pousao_senhora-vestida-de-negro-1882.jpg,4,Naturalism,5,1,5,-0.65725476,-0.8380238
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/jose-malhoa_dying-the-clothes-1905.jpg,4,Naturalism,7,3,7,-0.46985528,2.1851194
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_a-brazilian-climbing-shrub-and-humming-birds-1873.jpg,4,Naturalism,4,7,4,0.4396222,-0.5227096
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_bananas-and-rocks-at-paquet-brazil.jpg,4,Naturalism,7,2,7,-0.04603908,1.7451605
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_cabazina-pears-brazil.jpg,4,Naturalism,2,7,2,0.89879537,-0.57911026
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_common-aloe-in-flower-teneriffe-1875.jpg,4,Naturalism,4,6,4,-0.038229533,-1.1218777
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_foliage-and-flowers-of-the-burmese-thaw-ka-or-soka-1876.jpg,4,Naturalism,2,7,2,0.65413964,-0.21414278
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_indian-almond-1870.jpg,4,Naturalism,2,7,2,0.6405128,-0.6208677
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_ipomoea-and-vavangue-with-mahe-harbour-in-the-distance.jpg,4,Naturalism,2,3,2,0.6173298,1.855078
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_ipomoea.jpg,4,Naturalism,4,3,4,0.25863525,-0.8139964
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_life-on-the-coast-of-praslin-seychelles-1883.jpg,4,Naturalism,7,2,7,0.92352164,2.1220922
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_limestone-mountains-of-sarawak-borneo-1876.jpg,4,Naturalism,7,2,7,-0.55857664,-0.097584374
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_rhododendron-falconeri-from-the-mountains-of-north-india-1878.jpg,4,Naturalism,4,3,4,-0.13246483,-1.0940951
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_the-australian-parrot-flower-1880.jpg,4,Naturalism,4,2,4,-1.8297491,1.5418047
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_view-of-both-falls-of-niagara-1871.jpg,4,Naturalism,7,2,7,0.925009,2.4857216
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/marianne-north_view-of-round-island-and-a-part-of-st-anne-s-from-quarantine-island-1883.jpg,4,Naturalism,7,2,7,0.29377282,2.1389198
val,/content/bostongene_project/image_classification_project/data/processed/val/Naturalism/richard-friese_auf-leben-und-tod-edelhirsche-in-der-brunft-1897.jpg,4,Naturalism,6,5,6,-1.480056,3.8119142
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/antoine-pesne_isabel-cristina-de-brunswick-wolfenb-ttel.jpg,5,Rococo,3,4,3,3.776734,-0.6112136
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/benjamin-west_the-death-of-nelson-1808.jpg,5,Rococo,5,1,5,3.5276415,-0.640718
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_maximiliaan-van-oostenrijk.jpg,5,Rococo,3,4,3,4.238684,-0.6301851
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_portrait-of-countess-varvara-musina-pushkina.jpg,5,Rococo,0,5,0,-3.9422312,2.6844962
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_portrait-of-eug-nie-empress-of-the-french.jpg,5,Rococo,3,1,3,3.826334,-0.52002263
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_portrait-of-grand-duchess-maria-nikolayevna.jpg,5,Rococo,2,7,2,1.4162626,-0.47509408
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_portrait-of-grand-princess-yelena-pavlovna.jpg,5,Rococo,5,1,5,2.8939087,-0.4243783
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_portrait-of-katarzyna-potocka-1854.jpg,5,Rococo,0,5,0,-3.8991063,2.7025526
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_sofia-gagarina.jpg,5,Rococo,0,5,0,-3.7140913,2.722111
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/george-morland_a-country-inn-1784.jpg,5,Rococo,4,6,4,2.283402,1.3861954
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/george-morland_landscape-with-four-horses.jpg,5,Rococo,4,7,4,1.9384103,1.1625252
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/jean-baptiste-simeon-chardin_basket-of-peaches-1768.jpg,5,Rococo,5,1,5,2.3955762,-0.49342737
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/jean-baptiste-simeon-chardin_still-life-with-turkey-hanged.jpg,5,Rococo,5,7,5,1.8336817,-0.71091944
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/joseph-wright_harvey-wilmot.jpg,5,Rococo,5,1,5,3.4661396,-0.8719247
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/pietro-longhi_a-patrician-family.jpg,5,Rococo,5,1,5,2.9358659,-0.7744946
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/thomas-gainsborough_thomas-pennant-1776.jpg,5,Rococo,5,1,5,3.0470846,-0.33479935
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/william-hogarth_the-invasion-france.jpg,5,Rococo,6,0,6,-0.51515305,3.6199963
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/Japanese_cartoon_3f_07.jpg,6,cartoon,4,6,4,1.5508788,2.0684977
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/ScreenShot002.jpg,6,cartoon,3,4,3,4.6261516,0.6141302
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/Snow-White-Aurora-Jasmine-disney-princess-17324013-1024-768.jpg,6,cartoon,1,0,1,-1.4978677,1.8216174
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/Vector_illustration_of_Happy_family_Fapp_04.jpg,6,cartoon,1,0,1,-1.7372892,3.5628967
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/download (1).jpg,6,cartoon,1,5,1,0.6609599,2.8086667
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/forest02.jpg,6,cartoon,7,3,7,1.0067656,-0.34839064
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/manhua3.jpg,6,cartoon,7,2,7,-0.23042712,-0.16462626
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/noddy_cartoon.jpg,6,cartoon,3,4,3,3.3120654,1.399545
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/rapunzel-tower-23516250.jpg,6,cartoon,1,5,1,1.1066301,2.0546417
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/scene_cartoon_by_eydam.jpg,6,cartoon,7,3,7,1.0822197,0.8707297
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/stag_night_cartoon.jpg,6,cartoon,6,0,6,-1.4491628,3.9390795
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/stock-vector-summer-fairytale-town-street-cartoon-85532080.jpg,6,cartoon,1,5,1,-1.4893732,3.8639727
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/000657.jpg,7,photo,5,1,5,3.0194786,0.66823894
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/001194.jpg,7,photo,3,1,3,3.0328548,-0.42546746
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/001254.jpg,7,photo,5,3,5,1.0813838,0.674478
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/001847.jpg,7,photo,1,6,1,1.5629451,3.005201
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/002027.jpg,7,photo,7,6,7,1.3411671,1.7765591
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/002461.jpg,7,photo,2,7,2,-0.2263122,0.8011101
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/003032.jpg,7,photo,4,6,4,1.4640847,2.59189
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/003271.jpg,7,photo,7,3,7,1.9933964,0.380735
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/003284.jpg,7,photo,4,6,4,2.0639927,2.2723613
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/004287.jpg,7,photo,4,4,4,2.274578,2.2416127
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/005065.jpg,7,photo,7,5,7,-0.29813275,2.9888062
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/005429.jpg,7,photo,5,1,5,1.4032247,-0.64044213
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/006089.jpg,7,photo,3,3,3,2.5027058,0.65588367
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/006131.jpg,7,photo,7,3,7,1.2966486,2.624467
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/007234.jpg,7,photo,5,3,5,2.7178497,0.19354598
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/007372.jpg,7,photo,4,6,4,-0.043006036,-0.39037746
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/007898.jpg,7,photo,3,4,3,3.4491084,-0.7614594
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/008001.jpg,7,photo,3,1,3,3.5812826,-0.3601678
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/008848.jpg,7,photo,4,5,4,1.8107301,2.8659344
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/009079.jpg,7,photo,3,1,3,3.9246292,-0.38684362
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/009644.jpg,7,photo,7,3,7,-0.35506082,1.7758816
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/bernardo-marques_civiliza-o-no-1-1928.jpg,0,ArtDeco,2,2,2,-0.95466405,1.1483881
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/erte_alphabet-b.jpg,0,ArtDeco,3,1,3,3.9734406,-0.4083866
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/erte_gluttony.jpg,0,ArtDeco,6,5,6,-2.4090464,2.53859
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/erte_opium-mah-jongg.jpg,0,ArtDeco,3,1,3,3.0173335,-1.1374459
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/erte_splendeur.jpg,0,ArtDeco,1,5,1,-1.3248205,2.2843301
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/erte_spring-fashions.jpg,0,ArtDeco,7,2,7,-1.1086409,2.1574788
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/john-vassos_abstract-sailboat.jpg,0,ArtDeco,1,3,1,-0.6703472,2.5516887
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/john-vassos_illustration-for-oscar-wilde-s-salome-1927-7.jpg,0,ArtDeco,5,1,5,-3.238835,2.0030189
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/tamara-de-lempicka_the-communicant-1928.jpg,0,ArtDeco,7,3,7,2.5500565,-0.49339318
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/albert-gleizes_untitled-2.jpg,1,Cubism,7,3,7,1.6870508,-0.048267208
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aleksandra-ekster_costume-for-romeo-and-juliet-1920.jpg,1,Cubism,0,5,0,-2.008583,1.5697433
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aleksandra-ekster_genoa-1914.jpg,1,Cubism,1,0,1,-1.6992258,3.1255794
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aleksandra-ekster_women-s-costume-for-the-spanish-dance-1920.jpg,1,Cubism,5,3,5,2.506177,-1.2527269
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/alfred-manessier_david-1948.jpg,1,Cubism,2,7,2,1.79063,-1.4369771
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/andr-lhote_l-atelier-sur-la-terrasse-de-mirmande-1957.jpg,1,Cubism,2,3,2,1.8276709,0.29195148
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/andre-masson_card-trick.jpg,1,Cubism,7,2,7,0.11164753,-0.22371072
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aristarkh-lentulov_bells-ivan-the-great-bell-1915.jpg,1,Cubism,7,2,7,-0.7380635,2.0298
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aristarkh-lentulov_moscow-1913.jpg,1,Cubism,2,3,2,2.6645591,-1.2663351
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aristarkh-lentulov_nebozvon-skybell-1919.jpg,1,Cubism,4,2,4,0.10253272,2.6164756
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aristarkh-lentulov_portrait-of-artist-s-wife-and-daughter-1915.jpg,1,Cubism,2,3,2,1.9925642,-0.59486246
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/ben-nicholson_aegean-1967.jpg,1,Cubism,1,0,1,-1.4932019,3.2471666
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/david-burliuk_ukrainians-1912.jpg,1,Cubism,4,7,4,2.3116672,1.503576
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/ernst-ludwig-kirchner_traber-team.jpg,1,Cubism,6,5,6,-0.83753735,3.866582
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/fernand-leger_composition-1920.jpg,1,Cubism,4,3,4,1.1828742,-0.31215635
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/fernand-leger_contrasts-of-forms-1913.jpg,1,Cubism,7,3,7,0.2652976,1.2458984
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/fernand-leger_the-rider-acrobat-juggler-1921.jpg,1,Cubism,1,5,1,-1.9090188,1.9211891
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/gosta-adrian-nilsson_house-in-n-den-lund-1915.jpg,1,Cubism,5,1,5,3.0739243,-0.409491
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/jean-metzinger_landscape-1917.jpg,1,Cubism,7,3,7,1.0125607,0.58597654
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/jean-metzinger_pitcher-hen-house-1923.jpg,1,Cubism,2,2,2,-0.5837414,0.8443518
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/jean-metzinger_woman-with-a-fan-1913.jpg,1,Cubism,7,3,7,2.3057048,-0.4227255
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/juan-gris_still-life-with-newspaper-1918.jpg,1,Cubism,5,1,5,3.303087,-0.71200603
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/juan-gris_the-open-book-1925.jpg,1,Cubism,3,4,3,4.4717884,1.4032953
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/juan-gris_the-sunblind-1914.jpg,1,Cubism,2,3,2,1.881602,-0.52559763
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/jury-annenkov_portrait-of-s-v-balabanov-1918.jpg,1,Cubism,1,0,1,-1.9028864,3.1000216
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_bureau-and-room-1913.jpg,1,Cubism,0,3,0,-2.768994,1.8197143
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_home-1913.jpg,1,Cubism,1,5,1,-2.7777262,2.9912646
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_lady-at-the-poster-column-1914.jpg,1,Cubism,7,3,7,0.089507386,-0.06931001
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_peasant-woman-1912.jpg,1,Cubism,4,3,4,1.9182202,0.7296845
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_peasant-woman-carrying-buckets-with-water-1913.jpg,1,Cubism,6,5,6,-1.3473768,3.9397242
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_portrait-of-m-v-matyushin-1913.jpg,1,Cubism,0,5,0,-2.841444,1.9480593
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_the-lady-at-the-piano-1913.jpg,1,Cubism,5,1,5,1.4584546,-1.2512219
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/konstantin-vasilyev_not-detected-272792.jpg,1,Cubism,2,3,2,2.3776283,-1.3584757
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/leopold-survage_paysage-l-homme-dans-la-ville-1917.jpg,1,Cubism,7,7,7,0.5704967,0.86290383
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/louis-marcoussis_figures-and-marine-anchor-1930.jpg,1,Cubism,7,2,7,0.958206,2.1465569
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/louis-marcoussis_la-table-1930.jpg,1,Cubism,0,5,0,-3.019558,2.0487356
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/louis-marcoussis_still-life-with-fish-1928.jpg,1,Cubism,3,4,3,2.6967247,1.2247705
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/louis-schanker_football-1941.jpg,1,Cubism,0,5,0,-3.4516394,1.6960615
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/luigi-russolo_soapdish-1929.jpg,1,Cubism,3,1,3,4.1002116,-0.46076086
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/m-h-maxy_still-life.jpg,1,Cubism,7,2,7,-0.3363369,-0.5533894
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/marc-chagall_the-blue-house-1917.jpg,1,Cubism,4,5,4,0.021995867,2.540287
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/maurice-de-vlaminck_wines-liquors-1910.jpg,1,Cubism,5,1,5,1.5844165,-0.48751172
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/natalia-goncharova_airplane-over-train.jpg,1,Cubism,5,1,5,2.8100612,0.7210462
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/natalia-goncharova_dynamo-machine.jpg,1,Cubism,7,3,7,1.7921382,0.29912123
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/natalia-goncharova_still-life-with-ham.jpg,1,Cubism,2,7,2,1.7668208,-0.7287453
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/oleksandr-bogomazov_abstract-landscape-1915.jpg,1,Cubism,7,3,7,-0.04776697,2.0298088
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/oleksandr-bogomazov_objectless-composistion.jpg,1,Cubism,2,2,2,-0.4218245,0.78046066
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/oleksandr-bogomazov_toys-1914.jpg,1,Cubism,4,3,4,2.0445137,1.377547
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/olexandr-archipenko_the-gondolier.jpg,1,Cubism,1,0,1,-2.3120596,3.2403893
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/olga-rozanova_tomatoes.jpg,1,Cubism,7,3,7,1.1157111,2.3357646
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/pablo-picasso_pot-glass-and-book-1908.jpg,1,Cubism,5,3,5,2.429826,-0.84567
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/pablo-picasso_woman-with-mandolin-1925.jpg,1,Cubism,2,3,2,-1.2137345,0.47273532
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/paul-cezanne_chateau-noir-1.jpg,1,Cubism,7,7,7,0.99452615,1.3846738
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/paul-cezanne_in-the-park-of-the-chateau-noir.jpg,1,Cubism,5,7,5,1.4134641,-0.050865956
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/vicente-manansala_birds-of-paradise.jpg,1,Cubism,2,7,2,-1.0731095,0.672366
