split,path,label_idx,label,kmeans_cluster,gmm_cluster,main_cluster,dim1,dim2,pca_denoised_cluster,final_cluster,pca_umap_dim1,pca_umap_dim2
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_maximiliaan-van-oostenrijk.jpg,5,Rococo,3,4,3,4.238684,-0.6301851,5,5,6.8740683,0.15707931
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_portrait-of-countess-varvara-musina-pushkina.jpg,5,Rococo,0,5,0,-3.9422312,2.6844962,3,3,0.17507158,4.9952135
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_portrait-of-eug-nie-empress-of-the-french.jpg,5,Rococo,3,1,3,3.826334,-0.52002263,5,5,6.610062,0.55457956
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_portrait-of-grand-duchess-maria-nikolayevna.jpg,5,Rococo,2,7,2,1.4162626,-0.47509408,7,7,2.1535401,0.009204334
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_portrait-of-grand-princess-yelena-pavlovna.jpg,5,Rococo,5,1,5,2.8939087,-0.4243783,7,7,5.7164245,0.59950876
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_portrait-of-katarzyna-potocka-1854.jpg,5,Rococo,0,5,0,-3.8991063,2.7025526,3,3,0.265313,5.0783496
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/franz-xaver-winterhalter_sofia-gagarina.jpg,5,Rococo,0,5,0,-3.7140913,2.722111,3,3,-0.011977966,4.783622
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/george-morland_a-country-inn-1784.jpg,5,Rococo,4,6,4,2.283402,1.3861954,6,6,2.9148293,1.7796446
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/george-morland_landscape-with-four-horses.jpg,5,Rococo,4,7,4,1.9384103,1.1625252,6,6,3.3535404,1.3454323
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/jean-baptiste-simeon-chardin_basket-of-peaches-1768.jpg,5,Rococo,5,1,5,2.3955762,-0.49342737,7,7,4.8176727,-0.5029939
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/jean-baptiste-simeon-chardin_still-life-with-turkey-hanged.jpg,5,Rococo,5,7,5,1.8336817,-0.71091944,7,7,4.310234,-0.05695881
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/joseph-wright_harvey-wilmot.jpg,5,Rococo,5,1,5,3.4661396,-0.8719247,7,7,5.6626134,-0.21408732
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/pietro-longhi_a-patrician-family.jpg,5,Rococo,5,1,5,2.9358659,-0.7744946,7,7,4.974874,0.17300929
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/thomas-gainsborough_thomas-pennant-1776.jpg,5,Rococo,5,1,5,3.0470846,-0.33479935,7,7,6.0882063,0.68604964
val,/content/bostongene_project/image_classification_project/data/processed/val/Rococo/william-hogarth_the-invasion-france.jpg,5,Rococo,6,0,6,-0.51515305,3.6199963,6,6,-0.973328,2.6563966
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/Japanese_cartoon_3f_07.jpg,6,cartoon,4,6,4,1.5508788,2.0684977,0,0,1.3005582,-1.4199305
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/ScreenShot002.jpg,6,cartoon,3,4,3,4.6261516,0.6141302,2,2,7.716965,2.5279262
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/Snow-White-Aurora-Jasmine-disney-princess-17324013-1024-768.jpg,6,cartoon,1,0,1,-1.4978677,1.8216174,4,4,-0.47450003,1.7866321
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/Vector_illustration_of_Happy_family_Fapp_04.jpg,6,cartoon,1,0,1,-1.7372892,3.5628967,4,4,-1.3979284,3.3633084
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/download (1).jpg,6,cartoon,1,5,1,0.6609599,2.8086667,5,5,-0.07337202,0.25430113
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/forest02.jpg,6,cartoon,7,3,7,1.0067656,-0.34839064,0,0,2.7114403,-1.6719435
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/manhua3.jpg,6,cartoon,7,2,7,-0.23042712,-0.16462626,4,4,-0.66992164,0.20224625
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/noddy_cartoon.jpg,6,cartoon,3,4,3,3.3120654,1.399545,5,5,6.8224416,2.5823965
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/rapunzel-tower-23516250.jpg,6,cartoon,1,5,1,1.1066301,2.0546417,5,5,-0.3431116,0.9181356
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/scene_cartoon_by_eydam.jpg,6,cartoon,7,3,7,1.0822197,0.8707297,7,7,1.303363,-0.8056379
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/stag_night_cartoon.jpg,6,cartoon,6,0,6,-1.4491628,3.9390795,1,1,-2.2170756,2.9855957
val,/content/bostongene_project/image_classification_project/data/processed/val/cartoon/stock-vector-summer-fairytale-town-street-cartoon-85532080.jpg,6,cartoon,1,5,1,-1.4893732,3.8639727,4,4,-1.4667932,3.0843015
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/000657.jpg,7,photo,5,1,5,3.0194786,0.66823894,5,5,5.864026,0.4597386
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/001194.jpg,7,photo,3,1,3,3.0328548,-0.42546746,7,7,5.535844,-0.35097444
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/001254.jpg,7,photo,5,3,5,1.0813838,0.674478,7,7,2.5768108,-0.98803294
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/001847.jpg,7,photo,1,6,1,1.5629451,3.005201,6,6,1.37854,2.7146752
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/002027.jpg,7,photo,7,6,7,1.3411671,1.7765591,6,6,1.119692,-0.7681246
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/002461.jpg,7,photo,2,7,2,-0.2263122,0.8011101,7,7,2.6696336,-0.07090251
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/003032.jpg,7,photo,4,6,4,1.4640847,2.59189,6,6,1.8610252,2.1554532
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/003271.jpg,7,photo,7,3,7,1.9933964,0.380735,7,7,2.7119627,-1.1446458
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/003284.jpg,7,photo,4,6,4,2.0639927,2.2723613,6,6,2.7665143,2.1030092
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/004287.jpg,7,photo,4,4,4,2.274578,2.2416127,6,6,3.3074148,2.3486927
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/005065.jpg,7,photo,7,5,7,-0.29813275,2.9888062,7,7,0.9233578,-0.7797404
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/005429.jpg,7,photo,5,1,5,1.4032247,-0.64044213,0,0,3.0127587,-1.5989186
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/006089.jpg,7,photo,3,3,3,2.5027058,0.65588367,7,7,4.00234,2.0522113
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/006131.jpg,7,photo,7,3,7,1.2966486,2.624467,6,6,0.6044133,-0.57912105
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/007234.jpg,7,photo,5,3,5,2.7178497,0.19354598,7,7,4.642747,-0.7260439
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/007372.jpg,7,photo,4,6,4,-0.043006036,-0.39037746,6,6,0.4742105,-0.054148518
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/007898.jpg,7,photo,3,4,3,3.4491084,-0.7614594,7,7,5.2965326,-0.2728987
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/008001.jpg,7,photo,3,1,3,3.5812826,-0.3601678,5,5,5.9676776,-0.06245926
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/008848.jpg,7,photo,4,5,4,1.8107301,2.8659344,5,5,0.4585775,-1.9060125
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/009079.jpg,7,photo,3,1,3,3.9246292,-0.38684362,5,5,6.7850285,0.605154
val,/content/bostongene_project/image_classification_project/data/processed/val/photo/009644.jpg,7,photo,7,3,7,-0.35506082,1.7758816,7,7,0.9757769,-1.4613373
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/bernardo-marques_civiliza-o-no-1-1928.jpg,0,ArtDeco,2,2,2,-0.95466405,1.1483881,0,0,0.88536084,1.0519252
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/erte_alphabet-b.jpg,0,ArtDeco,3,1,3,3.9734406,-0.4083866,5,5,6.745505,0.55770904
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/erte_gluttony.jpg,0,ArtDeco,6,5,6,-2.4090464,2.53859,6,6,1.8607775,1.9362977
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/erte_opium-mah-jongg.jpg,0,ArtDeco,3,1,3,3.0173335,-1.1374459,7,7,5.652374,-0.5321364
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/erte_splendeur.jpg,0,ArtDeco,1,5,1,-1.3248205,2.2843301,4,4,-0.5848444,3.4762714
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/erte_spring-fashions.jpg,0,ArtDeco,7,2,7,-1.1086409,2.1574788,4,4,-0.8938695,0.010690195
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/john-vassos_abstract-sailboat.jpg,0,ArtDeco,1,3,1,-0.6703472,2.5516887,4,4,-1.2088419,0.34497324
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/john-vassos_illustration-for-oscar-wilde-s-salome-1927-7.jpg,0,ArtDeco,5,1,5,-3.238835,2.0030189,7,7,4.596526,1.3591412
test,/content/bostongene_project/image_classification_project/data/processed/test/ArtDeco/tamara-de-lempicka_the-communicant-1928.jpg,0,ArtDeco,7,3,7,2.5500565,-0.49339318,7,7,3.9903438,-1.3997053
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/albert-gleizes_untitled-2.jpg,1,Cubism,7,3,7,1.6870508,-0.048267208,7,7,2.4361362,-0.062992804
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aleksandra-ekster_costume-for-romeo-and-juliet-1920.jpg,1,Cubism,0,5,0,-2.008583,1.5697433,3,3,0.21442512,3.261106
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aleksandra-ekster_genoa-1914.jpg,1,Cubism,1,0,1,-1.6992258,3.1255794,4,4,-1.6040835,3.2653346
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aleksandra-ekster_women-s-costume-for-the-spanish-dance-1920.jpg,1,Cubism,5,3,5,2.506177,-1.2527269,7,7,3.9030793,0.36083713
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/alfred-manessier_david-1948.jpg,1,Cubism,2,7,2,1.79063,-1.4369771,7,7,4.0483584,0.07349442
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/andr-lhote_l-atelier-sur-la-terrasse-de-mirmande-1957.jpg,1,Cubism,2,3,2,1.8276709,0.29195148,0,0,3.285023,-0.3159041
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/andre-masson_card-trick.jpg,1,Cubism,7,2,7,0.11164753,-0.22371072,0,0,0.9057457,-0.4220159
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aristarkh-lentulov_bells-ivan-the-great-bell-1915.jpg,1,Cubism,7,2,7,-0.7380635,2.0298,7,7,-1.1805503,0.44102705
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aristarkh-lentulov_moscow-1913.jpg,1,Cubism,2,3,2,2.6645591,-1.2663351,7,7,4.0686445,-0.69255257
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aristarkh-lentulov_nebozvon-skybell-1919.jpg,1,Cubism,4,2,4,0.10253272,2.6164756,4,4,-0.66471934,0.9687453
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/aristarkh-lentulov_portrait-of-artist-s-wife-and-daughter-1915.jpg,1,Cubism,2,3,2,1.9925642,-0.59486246,7,7,4.1525664,-0.62161964
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/ben-nicholson_aegean-1967.jpg,1,Cubism,1,0,1,-1.4932019,3.2471666,4,4,-1.4709492,3.5212646
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/david-burliuk_ukrainians-1912.jpg,1,Cubism,4,7,4,2.3116672,1.503576,0,0,3.429121,1.5171652
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/ernst-ludwig-kirchner_traber-team.jpg,1,Cubism,6,5,6,-0.83753735,3.866582,1,1,-2.1309152,2.6709201
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/fernand-leger_composition-1920.jpg,1,Cubism,4,3,4,1.1828742,-0.31215635,0,0,1.8962723,-1.4342312
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/fernand-leger_contrasts-of-forms-1913.jpg,1,Cubism,7,3,7,0.2652976,1.2458984,7,7,0.79003423,-0.38982916
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/fernand-leger_the-rider-acrobat-juggler-1921.jpg,1,Cubism,1,5,1,-1.9090188,1.9211891,0,0,0.046049558,2.5746174
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/gosta-adrian-nilsson_house-in-n-den-lund-1915.jpg,1,Cubism,5,1,5,3.0739243,-0.409491,7,7,5.774427,0.9692967
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/jean-metzinger_landscape-1917.jpg,1,Cubism,7,3,7,1.0125607,0.58597654,7,7,1.9863343,-0.27457604
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/jean-metzinger_pitcher-hen-house-1923.jpg,1,Cubism,2,2,2,-0.5837414,0.8443518,4,4,0.3650503,0.45749226
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/jean-metzinger_woman-with-a-fan-1913.jpg,1,Cubism,7,3,7,2.3057048,-0.4227255,7,7,4.0528035,-1.2288032
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/juan-gris_still-life-with-newspaper-1918.jpg,1,Cubism,5,1,5,3.303087,-0.71200603,7,7,5.650952,-0.30049452
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/juan-gris_the-open-book-1925.jpg,1,Cubism,3,4,3,4.4717884,1.4032953,5,5,3.9353602,0.39012942
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/juan-gris_the-sunblind-1914.jpg,1,Cubism,2,3,2,1.881602,-0.52559763,0,0,3.904302,0.13472024
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/jury-annenkov_portrait-of-s-v-balabanov-1918.jpg,1,Cubism,1,0,1,-1.9028864,3.1000216,4,4,-1.517159,3.890553
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_bureau-and-room-1913.jpg,1,Cubism,0,3,0,-2.768994,1.8197143,7,7,1.7482017,-0.08599604
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_home-1913.jpg,1,Cubism,1,5,1,-2.7777262,2.9912646,3,3,-0.35131946,4.6596007
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_lady-at-the-poster-column-1914.jpg,1,Cubism,7,3,7,0.089507386,-0.06931001,0,0,1.6318187,-0.8719985
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_peasant-woman-1912.jpg,1,Cubism,4,3,4,1.9182202,0.7296845,7,7,3.0390768,0.7875641
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_peasant-woman-carrying-buckets-with-water-1913.jpg,1,Cubism,6,5,6,-1.3473768,3.9397242,1,1,-2.5681682,2.6910045
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_portrait-of-m-v-matyushin-1913.jpg,1,Cubism,0,5,0,-2.841444,1.9480593,3,3,0.0038106064,3.2437327
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/kazimir-malevich_the-lady-at-the-piano-1913.jpg,1,Cubism,5,1,5,1.4584546,-1.2512219,7,7,4.216329,1.0107995
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/konstantin-vasilyev_not-detected-272792.jpg,1,Cubism,2,3,2,2.3776283,-1.3584757,7,7,4.1002054,-0.0917811
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/leopold-survage_paysage-l-homme-dans-la-ville-1917.jpg,1,Cubism,7,7,7,0.5704967,0.86290383,0,0,1.6645774,-0.55346894
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/louis-marcoussis_figures-and-marine-anchor-1930.jpg,1,Cubism,7,2,7,0.958206,2.1465569,6,6,-0.16696241,0.22671598
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/louis-marcoussis_la-table-1930.jpg,1,Cubism,0,5,0,-3.019558,2.0487356,3,3,0.2497042,3.7546525
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/louis-marcoussis_still-life-with-fish-1928.jpg,1,Cubism,3,4,3,2.6967247,1.2247705,5,5,7.206282,2.5031586
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/louis-schanker_football-1941.jpg,1,Cubism,0,5,0,-3.4516394,1.6960615,3,3,0.3050274,5.0753417
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/luigi-russolo_soapdish-1929.jpg,1,Cubism,3,1,3,4.1002116,-0.46076086,5,5,6.660668,0.17040339
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/m-h-maxy_still-life.jpg,1,Cubism,7,2,7,-0.3363369,-0.5533894,0,0,0.49054155,-0.6853774
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/marc-chagall_the-blue-house-1917.jpg,1,Cubism,4,5,4,0.021995867,2.540287,6,6,-1.2770928,1.7763246
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/maurice-de-vlaminck_wines-liquors-1910.jpg,1,Cubism,5,1,5,1.5844165,-0.48751172,7,7,4.493415,1.1133455
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/natalia-goncharova_airplane-over-train.jpg,1,Cubism,5,1,5,2.8100612,0.7210462,7,7,5.047605,0.9716923
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/natalia-goncharova_dynamo-machine.jpg,1,Cubism,7,3,7,1.7921382,0.29912123,7,7,1.7017409,-0.4715573
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/natalia-goncharova_still-life-with-ham.jpg,1,Cubism,2,7,2,1.7668208,-0.7287453,7,7,4.1352854,-0.42513844
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/oleksandr-bogomazov_abstract-landscape-1915.jpg,1,Cubism,7,3,7,-0.04776697,2.0298088,7,7,-0.3603855,-0.6610823
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/oleksandr-bogomazov_objectless-composistion.jpg,1,Cubism,2,2,2,-0.4218245,0.78046066,7,7,1.1817594,0.5047993
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/oleksandr-bogomazov_toys-1914.jpg,1,Cubism,4,3,4,2.0445137,1.377547,0,0,1.0503725,-0.55530465
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/olexandr-archipenko_the-gondolier.jpg,1,Cubism,1,0,1,-2.3120596,3.2403893,4,4,-1.3134844,3.9306676
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/olga-rozanova_tomatoes.jpg,1,Cubism,7,3,7,1.1157111,2.3357646,6,6,0.28463924,-0.91109115
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/pablo-picasso_pot-glass-and-book-1908.jpg,1,Cubism,5,3,5,2.429826,-0.84567,5,5,2.912706,-1.4803215
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/pablo-picasso_woman-with-mandolin-1925.jpg,1,Cubism,2,3,2,-1.2137345,0.47273532,5,5,3.9975362,0.29438528
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/paul-cezanne_chateau-noir-1.jpg,1,Cubism,7,7,7,0.99452615,1.3846738,7,7,0.7365271,-1.3184702
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/paul-cezanne_in-the-park-of-the-chateau-noir.jpg,1,Cubism,5,7,5,1.4134641,-0.050865956,0,0,2.3114917,-0.69548965
test,/content/bostongene_project/image_classification_project/data/processed/test/Cubism/vicente-manansala_birds-of-paradise.jpg,1,Cubism,2,7,2,-1.0731095,0.672366,0,0,0.84360594,1.5090865
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/abdullah-suriosubroto_indonesian-landscape-3.jpg,2,Impressionism,5,1,5,2.0986192,-0.28910702,0,0,4.157743,0.47712496
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/adam-baltatu_houses-in-bretania-1.jpg,2,Impressionism,1,0,1,0.13622312,2.5736442,4,4,-0.51738393,0.9035229
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/antoine-blanchard_omnibus-on-the-place-de-la-madeleine.jpg,2,Impressionism,7,2,7,0.36292228,2.3951035,6,6,-0.42700857,0.7577865
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/camille-pissarro_boulevard-montmartre-afternoon-sunlight-1897.jpg,2,Impressionism,4,6,4,1.8766894,1.7569594,6,6,2.7571142,1.8061566
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/childe-hassam_the-island-garden.jpg,2,Impressionism,2,2,2,-0.8797648,1.1751144,4,4,0.43536747,0.926065
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/claude-monet_misty-morning-on-the-seine-in-bue.jpg,2,Impressionism,7,3,7,0.089050114,-0.2715945,7,7,0.74932903,-0.97906566
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/claude-monet_waterloo-bridge-sunlight-effect-5.jpg,2,Impressionism,7,2,7,0.3208593,1.4155304,7,7,-0.3187148,-1.3075415
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/eva-gonzales_portrait-of-a-young-woman.jpg,2,Impressionism,3,1,3,3.6119108,-0.572636,5,5,6.4896846,0.5341191
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/frank-johnston_thunderers-1920.jpg,2,Impressionism,7,2,7,1.170913,2.6966453,6,6,-0.2156582,-0.4384456
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/giovanni-boldini_nude-of-young-lady-on-couch.jpg,2,Impressionism,3,1,3,2.8999414,-0.004769671,7,7,5.161979,0.65043044
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/gustave-caillebotte_yerres-on-the-pond-water-lilies.jpg,2,Impressionism,5,3,5,2.7932239,-0.24312876,7,7,4.7867193,-0.82410806
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/gustave-loiseau_at-the-coast-of-normandy-1909.jpg,2,Impressionism,6,5,6,-0.5270323,4.261173,1,1,-1.828571,2.3608136
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/guy-rose_winter.jpg,2,Impressionism,7,0,7,-1.0525824,2.5267138,4,4,-0.8615933,0.13652831
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/henri-de-toulouse-lautrec_bouquet-of-violets-in-a-vase-1882.jpg,2,Impressionism,5,1,5,3.6062288,-0.12655227,5,5,6.219941,0.7856165
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/henri-le-fauconnier_flower-still-life.jpg,2,Impressionism,0,5,0,-3.292462,2.0459118,3,3,0.12991112,4.365592
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/julian-alden-weir_the-birches-1903.jpg,2,Impressionism,7,2,7,1.1723316,2.330409,0,0,0.25069892,-0.649972
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/konstantin-korovin_crimea-gursuf-1917.jpg,2,Impressionism,7,7,7,1.5809141,0.21043856,7,7,1.9238751,-0.32225135
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/konstantin-korovin_russia-festival.jpg,2,Impressionism,2,2,2,-0.33097762,1.0834547,7,7,0.45200583,1.0513022
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/maurice-utrillo_st-germain-church.jpg,2,Impressionism,4,6,4,-0.27515575,-1.1389531,6,6,0.7261944,0.18369974
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/nikola-tanev_winter-in-innsbruck.jpg,2,Impressionism,7,2,7,0.21080208,1.8552669,7,7,-0.061479256,-0.9499455
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/paul-cezanne_chestnut-trees-and-farmstead-of-jas-de-bouffin-1876.jpg,2,Impressionism,5,3,5,1.5692675,1.3928123,7,7,3.3003376,0.33149958
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/paul-cezanne_self-portrait-with-white-turbaned-1882.jpg,2,Impressionism,4,7,4,0.16436964,-1.1673195,6,6,3.2967255,1.2813511
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/paul-gauguin_landscape-at-pont-aven-1886.jpg,2,Impressionism,2,7,2,1.3083172,0.8292767,7,7,2.2792819,0.9597349
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/pierre-auguste-renoir_banks-of-the-river-1.jpg,2,Impressionism,0,5,0,0.5386986,-1.090382,5,5,2.4897962,0.3046885
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/pierre-auguste-renoir_gabrielle-in-a-chemise-1905.jpg,2,Impressionism,2,7,2,0.668696,0.3793566,7,7,0.69782394,1.9719782
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/pierre-auguste-renoir_roses-in-a-vase-1876.jpg,2,Impressionism,2,7,2,-0.88383496,0.41159952,7,7,3.4071054,0.020561678
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/raoul-dufy_martigues.jpg,2,Impressionism,5,1,5,2.821819,0.98650885,5,5,5.682977,1.1193396
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/stefan-luchian_artist-s-studio.jpg,2,Impressionism,5,7,5,0.024539202,-1.3464553,7,7,2.853557,1.1117401
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/thalia-flora-karavia_path-in-the-forest.jpg,2,Impressionism,7,2,7,0.38753125,0.52785224,7,7,1.4500158,-0.23173483
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/theo-van-rysselberghe_rain-jersey-1907.jpg,2,Impressionism,2,2,2,0.48059162,0.56874907,7,7,0.5245761,1.0517297
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/vincent-van-gogh_peasant-woman-with-a-rake-after-millet-1889.jpg,2,Impressionism,7,2,7,-0.2873483,-0.31483677,0,0,0.22711359,-1.6929268
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/vincent-van-gogh_self-portrait-with-straw-hat-1887-2.jpg,2,Impressionism,4,6,4,0.2691925,-1.0291806,0,0,2.8892734,1.2561107
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/vincent-van-gogh_the-rocks-with-oak-tree-1888.jpg,2,Impressionism,4,6,4,1.7206371,2.7287095,6,6,1.9503877,2.5534594
test,/content/bostongene_project/image_classification_project/data/processed/test/Impressionism/vincent-van-gogh_view-of-saintes-maries-with-church-and-ramparts-1888.jpg,2,Impressionism,4,6,4,1.5926235,2.8665557,6,6,1.4652371,2.7402968
